"chosen","RT","A1","B1","C1","A2","B2","C2","A3","B3","C3"
2,10.3908647878664,0.538972156004578,0.590081373545043,0.552445652919691,0.711698672209017,0.724091912488584,0.603927447818416,0.395237170880766,0.843228381668681,0.055658046104904
3,3.99968885619471,0.373597193230426,0.0839514618921262,0.561281243458189,0.445528152634464,0.675640616393109,0.528189067566159,0.475806980413368,0.639547417699753,0.511641032655885
3,3.19970959490452,0.762923977505758,0.940485080754285,0.731707287161952,0.372309279843819,0.386092750771037,0.700754244646777,0.534808258023331,0.972741225141613,0.648466579423191
2,7.15319675555651,0.624036605863143,0.154425223535647,0.55980561362506,0.7399017079234,0.627211291355695,0.727773720836242,0.523331228693571,0.775234192012667,0.514544854476613
3,12.8959048110346,0.728438836489012,0.230339752029428,0.601683922580196,0.363846180937863,0.677805019595809,0.563810975720507,0.604711298522553,0.950324945981547,0.52936079950824
3,3.57116720036946,0.715000438400842,0.705231330340449,0.37989180841667,0.5336615867538,0.496960786686622,0.501010544216342,0.694639720234613,0.892234476465644,0.46349428749681
3,11.5396395420423,0.220494511388846,0.407508080373619,0.510568136783723,0.619472545424255,0.947307054461904,0.845814123308118,0.496526192883947,0.293005920753019,0.644884729680883
2,10.0223527512571,0.495756347378379,0.989531575673569,0.161002281893362,0.636009794910299,0.496605358842678,0.389158574806732,0.603839989495089,0.76797348447655,0.423337992017159
1,7.817552369068,0.520482486239573,0.504750139015783,0.39891924095892,0.485895579985186,0.326913766025317,0.291228316971852,0.499994267160947,0.978989163706944,0.454388777968605
3,7.19499646411674,0.223615720578777,0.344727845483547,0.533443387655055,0.587644679191138,0.457373148136237,0.574997723275878,0.423286728494442,0.239450332504539,0.660600933029152
1,4.42153058149562,0.635302166624934,0.259218283500882,0.673814895297633,0.485257442031734,0.838488393597012,0.312359590605685,0.526144354918214,0.156852465052078,0.667427022634129
2,15.3008032654074,0.580777768365506,0.798131927995127,0.677666883332883,0.805216501614166,0.117483853252816,0.336401397395122,0.659998175486416,0.330216570845754,0.299197110411911
3,3.44577947795246,0.538237918165508,0.370918967749858,0.374701028175394,0.372870362703855,0.0490903928947722,0.348779682377646,0.650700919830027,0.432662063602758,0.573139073723026
3,11.6762021345751,0.443577803781041,0.0572165744475363,0.399921102511226,0.572664413970871,0.23964905246292,0.42069034574303,0.603113319119387,0.297512175535951,0.541364523746101
1,5.30823175762389,0.543127792485008,0.161273358391707,0.632173051094224,0.509277643534339,0.150643804876495,0.500487921505947,0.604587829536021,0.161937212714053,0.398803722188132
3,11.3933992399332,0.530688499316458,0.718120731483217,0.582839078002031,0.314329737078599,0.374323144217927,0.811525416065699,0.64836093354474,0.717322548575828,0.536099439429481
1,7.05617805349914,0.497738066759223,0.897259434590348,0.479449937110702,0.473810695872209,0.393543522497754,0.602416947030223,0.578088371223826,0.84999732846414,0.512633600320792
1,7.28292845763335,0.293575134134977,0.573715343640658,0.599759740066042,0.69731419555752,0.699801665910151,0.603404921035391,0.607499932428181,0.65007607507171,0.55362036696632
2,7.08525600867829,0.438034063354202,0.631163832269078,0.594972277284372,0.388080417099051,0.843983728311238,0.500213736040099,0.704113964724262,0.211453467888846,0.546506777287416
2,8.85112876850575,0.561521896031513,0.362601543988774,0.423357883365338,0.711055906603299,0.681748376221568,0.59012519022805,0.399610708736372,0.22599552185953,0.461223529773066
2,9.56086361046222,0.625561266124879,0.787145488593818,0.564442922685341,0.536541865712973,0.0295150835282735,0.421633213750961,0.404104486525778,0.822470108731087,0.443117651428931
2,10.1363256055087,0.635155412657739,0.107252050507176,0.234120549831874,0.52057923377893,0.758334062093614,0.513138637045354,0.469681082827468,0.104155760787344,0.338408359342458
1,7.00208931643131,0.622803108318807,0.821791714391078,0.58396438294515,0.342052681365615,0.600150221688244,0.803347088027819,0.577443260425433,0.0582147800458262,0.319997645807387
3,4.08679950258579,0.446699789967176,0.201487414636729,0.576091173851817,0.406747385347338,0.5714991078919,0.443658102832226,0.311141315941631,0.810864265091145,0.539556498942053
2,24.3419143677019,0.487242025900388,0.9307097540358,0.496700199365389,0.552262558366293,0.54678814433645,0.740850039714411,0.497979015337713,0.211168547348054,0.679908599545349
1,21.3999164237458,0.40681391712182,0.735742079161953,0.467385151108331,0.506421751035028,0.121345913810851,0.612151402534091,0.705901758479333,0.259874150704284,0.435672277208148
3,7.41019516702126,0.351769400264192,0.496223564327771,0.53845759462422,0.398410198803813,0.394600590446489,0.879542516421745,0.585479631665017,0.628393993819771,0.596442131255948
1,4.50466787648026,0.462154967500159,0.133950944419117,0.664376092833206,0.569389639258168,0.0957009384485709,0.469107763661173,0.555693246909157,0.0216635206999739,0.722506553951427
1,11.6184302576384,0.357549448849406,0.394493741857242,0.559950731313013,0.477244579725081,0.663845070796009,0.337081722743803,0.36960082162759,0.215601673481508,0.601363804457799
3,5.94204286956153,0.380254031660099,0.697829460595491,0.407039098576883,0.647060189226346,0.857582155991465,0.579403914301832,0.557769846183912,0.903092384184721,0.461556916936374
3,3.05570619479098,0.438463723861707,0.694531693178735,0.690517551993424,0.261297571569901,0.120926001174243,0.450058231794111,0.474562044621106,0.548276846945446,0.677552474062212
1,4.44586364558386,0.754135171838376,0.317931838677562,0.55212093477632,0.42802033893784,0.437056689062364,0.481728272019696,0.442154430793214,0.297077491668845,0.480777637529978
3,5.58816364792415,0.480795628656058,0.00542139471788916,0.183116084977344,0.534170366150257,0.867664882276394,0.553069518425044,0.498710530823131,0.841257400847854,0.384196022855569
1,18.1529608171563,0.633581820686304,0.683634507770554,0.414055461351859,0.730867580917257,0.0444333331600249,0.287183194276732,0.257864773548181,0.357660968272822,0.41246413449901
1,5.51999995328979,0.633386483717571,0.0545592493019405,0.564782038679982,0.722423275044787,0.280301923344157,0.479952839870621,0.297135080406833,0.466721637977567,0.442009671064997
2,2.97058516281846,0.529299393935709,0.059945345293428,0.59215933998631,1,0.933148880359062,0.553597279136755,0.448409352986897,0.225683877318849,0.332320693068695
1,5.53469953555789,0.619631109317741,0.961639375269701,0.623019131651325,0.412990533050291,0.182907348074552,0.585458621011243,0.53514748128845,0.609741992740667,0.602693679040237
1,3.69782558942701,0.742949731955439,0.942530162953337,0.522887916326178,0.493782085784325,0.405405594099823,0.415692998022357,0.655152605776705,0.625885275235668,0.440212804607653
3,4.23213683224215,0.408411263126253,0.624749397107511,0.547186678316667,0.587173968581158,0.4839640100696,0.546989207709818,0.415575947633769,0.626520802949563,0.692713637928637
2,7.64193717734139,0.442012367978518,0.0652484340086621,0.47226971543567,0.623541665836626,0.717622404531586,0.72178856115625,0.431858248618683,0.50514894332182,0.473571194758227
3,3.9367748145248,0.484089435575432,0.695697635047735,0.329478856426202,0.839279012718271,0.754340343809105,0.542699780287222,0.627180288269966,0.922458072958623,0.544086609287404
1,3.95043783856805,0.680911402908338,0.611429957140142,0.475365085221138,0.387320890940371,0.785411265512453,0.471547516745386,0.626072279562667,0.199248943453214,0.369259395469768
3,8.59522859910015,0.294944793858276,0.252474382660644,0.739598357315981,0.564709796627631,0.596746133034343,0.553098797211828,0.372115271790116,0.690000581147623,0.560799915488394
3,5.8664847649806,0.341177710201489,0.41362226768535,0.855981022472022,0.492089961398874,0.383720963200891,0.294228603649987,0.463416489131489,0.86165172423046,0.624832879989264
3,7.51736411831275,0.284671944182593,0.398369906865326,0.325969017822917,0.663281623588986,0.278751024248922,0.58056334430893,0.484550537146084,0.0518561339723809,0.698299831555465
1,12.5723773908832,0.607029825290376,0.464630956169979,0.671747212835807,0.825288049648675,0.109403703606525,0.52785246876503,0.448660950590007,0.54127361825625,0.354627628648582
1,6.51183503330707,0.69525799636389,0.512404431987212,0.36233087262753,0.615249635409054,0.861717988427762,0.437682770513656,0.717148465086301,0.316995748290697,0.554751478817734
3,2.85860374757411,0.371152876026803,0.630117256945647,0.41935792572437,0.416398809320993,0.527396456496639,0.730213597206233,0.389051141246531,0.881478627259802,0.454071960010787
3,4.04948126759182,0.402360967311593,0.536398128252785,0.622667026652106,0.460675183845894,0.059754148159934,0.425014521071031,0.590980616720126,0.386735852923996,0.632410255373031
3,3.16965597895241,0.679316758559288,0.2459234011392,0.623920237738098,0.547147226496957,0.375895671989387,0.592800212143537,0.295132880766521,0.464783880105688,0.719250820606151
1,16.0956504810991,0.679551484910644,0.111961003510546,0.477874890244641,0.472058023192802,0.792678498388587,0.388940581988216,0.698171735327238,0.399300268078391,0.505840182722102
3,14.6273425294898,0.67615071076497,0.673898246212202,0.728169513244593,0.574534320032634,0.245040540150887,0.780456748319883,0.35672469168724,0.682424069108177,0.619326127686027
3,7.03582901875378,0.638334216008856,0.657191284340903,0.649976499698259,0.55160912181297,0.75913789266644,0.62720289429748,0.512840440628149,0.837757726705912,0.44480941128002
1,5.08609827861343,0.548841865391433,0.702744270560305,0.4690015855605,0.672115835142354,0.449954898713511,0.341370723116491,0.736810304936988,0.777525077044005,0.395201535402634
2,20.9291100001751,0.506614156582524,0.300147459091895,0.485275743674987,0.319978337195775,0.826718695960057,0.615899497284468,0.386657335602423,0.183365953595275,0.651840760901291
3,17.5539142396236,0.274012267833075,0.000343248532684695,0.614307375240886,0.395604008913333,0.441030251659892,0.494697203034335,0.471956533993035,0.712346948552748,0.175623368517849
3,5.39744219446586,0.407714770785791,0.113970813841252,0.459772289278942,0.353335860597344,0.764211059835043,0.586441357825108,0.693702314435826,0.861291046453864,0.412277969480718
3,13.6384620590461,0.872677767612178,0.0304106850444556,0.697699355706166,0.429934158457652,0.320301218364545,0.692003871134423,0.342354760624787,0.384977525320682,0.546309338067198
3,7.28855805641546,0.849109497242286,0.323139293793801,0.622918502767083,0.5571732276589,0.526371919493184,0.521221097962923,0.205726056950436,0.0772807280032912,0.779252245939507
3,9.18955092583555,0.53647981412887,0.322417119186658,0.226553601476856,0.540517191027624,0.603142815721128,0.649659958340666,0.387359117917379,0.785501601768488,0.489834804770939
2,6.39720755047399,0.425859216377732,0.806259094888247,0.457652830355829,0.438252414083365,0.464624873404025,0.70011572700648,0.513252447306895,0.505946508493907,0.450065451113478
3,2.93822153100378,0.464943801762469,0.230946752516867,0.411431888362098,0.42983658161478,0.0464703824646631,0.369773284279121,0.434649303217692,0.844868047575252,0.560937600492852
1,4.77536531131022,0.508367330336112,0.689581914491293,0.698141378800516,0.168018933603503,0.0275175926378175,0.58662622129595,0.728357007849694,0.279015493897659,0.379199355214091
1,4.72009012655396,0.57787698998535,0.947362081248315,0.668662607078128,0.752152468460631,0.00159984194795044,0.618592248496382,0.541654692616477,0.440459944182316,0.475866647934272
3,5.60642625943359,0.450888616262226,0.87911282389822,0.423126776797117,0.630703107257184,0.343369669760067,0.518276287992254,0.293816381444247,0.498877525443388,0.46600828522531
1,8.85091380381594,0.479740358014079,0.79745244461931,0.56902197129278,0.538924218949311,0.917684010654386,0.308497253860354,0.578061506161481,0.00871465325080923,0.591208999424269
3,4.58428006989338,0.512176690086372,0.359194621693125,0.501148515947015,0.45674366168787,0.485326693509175,0.29185543143487,0.688944074388602,0.573523333291919,0.596069896831639
1,6.84945281559133,0.449956268477083,0.185566680100849,0.573076856230745,0.596136522548682,0.919579919937273,0.664677516939052,0.727292897056687,0.545346874923838,0.566214887853375
1,12.5321638914647,0.201912210833274,0.336810266019162,0.951817992900596,0.487630714345478,0.0541870111171293,0.527636449632992,0.303275202718047,0.921614918687675,0.589378452295623
1,18.5920558748247,0.379688322134072,0.121814937922061,0.405225770326915,0.667176866423646,0.641437381075999,0.291056317791466,0.504984252780705,0.067612444186255,0.643427145577241
1,4.28752326305479,0.90156809738612,0.574975132931114,0.745058628410165,0.53680001488753,0.683186906345952,0.298466562161812,0.603066015340329,0.0220555002570487,0.351486554377331
2,23.2888578538316,0.702931711166836,0.60182498173289,0.365885175847052,0.564052726833479,0.843809643963683,0.605792480251571,0.331959003019092,0.477867728440349,0.718224594294397
2,10.0016712042143,0.682176609134492,0.719136126237746,0.516201309465684,0.738412049804418,0.880686995849842,0.581766449552318,0.418284446856881,0.668784550002606,0.669314792867267
1,18.0217585478456,0.481575623775975,0.782611080495288,0.502366301805883,0.345770411314844,0.911287492385618,0.488116219924512,0.273559896514588,0.907508263008404,0.506255489123587
2,8.65220308522345,0.666341980562964,0.327138646197945,0.529627968017757,0.210549978150644,0.98611439500158,0.651301184542026,0.518024836632246,0.272362112181789,0.639913526052533
3,3.92506022513188,0.44832708590067,0.583806425583777,0.733936986033462,0.376456327278484,0.370037292486358,0.505626368243049,0.432257619393676,0.692315775055689,0.626497064602384
2,9.40736477812371,0.642361467471043,0.31244617426501,0.569069914604954,0.676916852212962,0.400063691989542,0.290504661752582,0.562213976841949,0.280935485048307,0.41301274193582
3,10.2170666959137,0.566793743374296,0.454090841618163,0.418030854149834,0.296987848173719,0.132043796324049,0.864474623134794,0.720074029404622,0.790824023146428,0.284318786117992
1,6.43394596554465,0.479445067006571,0.664656490521444,1,0.405806594663267,0.351856601022308,0.600628828049768,0.529375329269617,0.39191630168043,0.553072724439719
1,6.63620720950917,0.483187189817936,0.856273164142564,0.556118137804125,0.235727251350376,0.851422093484182,0.534042838922463,0.40271971290426,0.0642147974956223,0.419047975477082
3,4.19180709893492,0.296288150651519,0.11985684663293,0.334567683908671,0.189594073673029,0.468262880550479,0.264943552206246,0.458355844768726,0.765165645613893,0.671799600232552
1,4.81013030123122,0.622532564599767,0.845086052085385,0.609720774216701,0.760333369704083,0.426066857605278,0.568679181206254,0.515420522728909,0.77863937203786,0.553498767515233
1,4.94299986445309,0.365224179983217,0.703016978625976,0.670835676765726,0.750723279959229,0.757040371629894,0.547976395929113,0.573471611170809,0.00742768010382542,0.392582850735539
2,19.6271204078936,0.631930768863277,0.729892931356856,0.40482908271797,0.57666258945851,0.660566151896294,0.524970035020262,0.580243650794263,0.16647472537038,0.391226229676388
3,3.73851322990778,0.430497264682378,0.124779267236798,0.547713069280501,0.590139874559334,0.897667499787858,0.488211703359921,0.46933215734636,0.477170966926383,0.562141098282314
3,5.54038818915006,0.557826640672981,0.857960179168125,0.292837702188588,0.564972580534402,0.194280491176421,0.546110425753367,0.521230428993758,0.64879969731129,0.601028274935612
2,7.60578956642594,0.554056628159091,0.360514705685863,0.581179533158805,0.226835757220983,0.550280847528183,0.547137677232776,0.670035625428319,0.0789736866000083,0.575426084950391
3,4.66633319027403,0.348333378996774,0.511307222454143,0.385764128186768,0.480355331719348,0.0708147277084888,0.66874721574659,0.413040481352818,0.97170955300348,0.600298243443181
3,3.86892437754704,0.391080228834833,0.429007774168185,0.518940995606114,0.558288961256564,0.384754245187583,0.209287057809103,0.609916312258971,0.632211749094051,0.525347648636891
3,6.2901991406809,0.486229003485746,0.0442953294586419,0.61925366968607,0.719059415204039,0.276077405137791,0.381063689111742,0.724829694430562,0.959549075547162,0.454841287778863
3,4.82336185065921,0.646961965867004,0.613444819354526,0.257127189946201,0.54195729243399,0.54176099249239,0.731898094906122,0.54159167950953,0.73671630565374,0.368663808516051
3,4.95388508868557,0.485824793996815,0.22445763747789,0.451876536282502,0.414232096036956,0.609053705527437,0.4034406998876,0.701307682481279,0.542020115753021,0.478604846773938
3,5.96152361346579,0.94949413560718,0.209318527740715,0.518051465360278,0.55727958253105,0.364757100614718,0.614663704704582,0.454692413177394,0.744753748654516,0.389459323402549
3,6.58153787196856,0.545965818912976,0.802019663921102,0.735616428099978,0.609462802691172,0.266841831003926,0.603507629305088,0.655148260479147,0.671307848307585,0.482921564881701
3,2.6583524417912,0.685558690901608,0.504170652622194,0.492216651454799,0.515521126129535,0.0927336911811427,0.466882756049319,0.569667238317063,0.539677445819479,0.627444852625167
3,13.9802373479272,0.402872581614049,0.916697827889983,0.438928321845012,0.317862811135451,0.196922379245263,0.458301462799101,0.517779430419849,0.367112951781805,0.316611787198927
3,6.77273223029034,0.546609403062816,0.205443601940009,0.39237707311357,0.364710516996987,0.0847237975400138,0.497679705760208,0.467233316910763,0.109811192640333,0.495150510729833
2,7.28707371141982,0.412428909548526,0.560401627942575,0.534737575791501,0.329930600249728,0.90416204622653,0.729696904803955,0.670707571130051,0.367349057220813,0.603069327425226
3,7.89560561515625,0.689341704095871,0.170092735642711,0.628630420839425,0.773442168192764,0.834125094206911,0.396136124240008,0.86490679377192,0.190062861477709,0.497058348302366
1,5.21428115186533,0.363663950584525,0.977342171623171,0.690440395689942,0.685674452965092,0.634526803340223,0.49132861500339,0.669647007923624,0.601454120548964,0.674858173819052
3,10.6323816912495,0.778829556772046,0.258509233375043,0.449759787254285,0.26430247740609,0.677988062156215,0.808199474810271,0.772688421608183,0.0315386641013856,0.725424405547443
1,5.73843307921691,0.665502093398278,0.27136387318609,0.532778719258957,0.49968637540259,0.294182174480925,0.719334813054095,0.39516435313118,0.727138866060332,0.478178148764876
1,11.0684128968375,0.384390288882977,0.775299920216578,0.651920577272977,0.473370779545958,0.473226683113799,0.551243033175051,0.699526883940457,0.431504538581607,0.403278841171722
3,13.0172990814116,0.551653759406005,0.166667607087896,0.51752907095792,0.261113508581238,0.685938807817305,0.177352447530699,0.62362464715049,0.313631205906466,0.235276839670344
2,6.12538093082291,0.614071391933206,0.658953934690045,0.708681404523384,0.537293639562872,0.888751592812961,0.750588116567986,0.619520112118639,0.874220702918997,0.474032396506297
3,10.0547349362078,0.479894626169281,0.671338865159116,0.409196757206554,0.463769394407983,0.5265244326174,0.376630352476065,0.472987335735149,0.506568132842855,0.71723897540448
3,7.70352370306839,0.56967791298876,0.627077189779617,0.375295891514108,0.542451305058874,0.221638699698493,0.69629841638309,0.642335371636891,0.333796499196372,0.603009100205683
3,5.77208553030127,0.417946040555286,0.372947386977032,0.734417052636533,0.367178712382456,0.417949888365936,0.474552472062345,0.607825548519282,0.393162983772156,0.57713649937515
3,8.19125772431501,0.528797579328203,0.275927990966213,0.562432155656569,0.678380139500287,0.643947291924268,0.346077161201226,0.723506705167137,0.132664234481088,0.59254608406234
3,4.99274178391357,0.490161308114899,0.0724633296408208,0.584489228378124,0.441889388395708,0.807739779082825,0.591358592973747,0.51679994621047,0.814643228923921,0.86309976951946
1,8.75831873110296,0.408421164325911,0.800636542434629,0.485179115969172,0.65158338474289,0.715787147747006,0.208176531054576,0.661441841591958,0.458260445608407,0.412068123043007
3,4.40594632519747,0.613946762223961,0.317665837418952,0.441676374180791,0.45846655062204,0.254549371889617,0.617532251239749,0.289223002132951,0.814383117987452,0.890312589368069
3,3.98370096956774,0.481990575543705,0.805187268787719,0.546444414923148,0.597813814259148,0.403383662844935,0.571679666839131,0.506134747836017,0.711391447965135,0.661432739523335
3,13.4447597093553,0.55182044583448,0.763374279097706,0.514508690710826,0.775717037597019,0.386659946917914,0.493099078197693,0.462638519191866,0.937467432124893,0.273937634599012
2,15.951301466894,0.618110665345291,0.861464582897064,0.380636449293784,0.353572660101109,1,0.360320833016867,0.555896742420628,0.671645293631652,0.420267481251979
1,8.27679913113251,0.375702890786599,0.959957866145749,0.635200903787412,0.394215481042099,0.759066680514463,0.748209106389495,0.605855218835045,0.0538150545915901,0.075481400721661
3,6.56902070947824,0.631906919316175,0.24001098789721,0.521990555642109,0.499573848809166,0.374747467414529,0.584716871670355,0.615554078934281,0.164105216998274,0.545042777860251
3,13.3073834345928,0.547508446084988,0.941461802242759,0.552810087916769,0.379925387532312,0.94272754911727,0.541983381025837,0.457328736937697,0.284998706611748,0.696772472393466
3,3.83470832790116,0.665210254440577,0.604551226520169,0.564787855434808,0.625912458681643,0.560706314144656,0.524818399607424,0.607272036946854,0.937956163510311,0.617836969059881
3,5.30358286034316,0.192605668179606,0.0857825005605265,0.304732918913248,0.235825848432521,0.0634894361216732,0.588893732157598,0.48882821889128,0.636494270893695,0.582863202868424
1,29.5935284033041,0.566535231873546,0.624692998458277,0.588668647411669,0.432776588223585,0.111656687716098,0.725771178726657,0.541844836326727,0.251967940372043,0.245145771574102
3,6.56662394503576,0.263464249840943,0.789158127895307,0.628046446673934,0.595660300960309,0.924397707858339,0.826116744051939,0.287113216112362,0.902324381558786,0.344967761121345
3,3.60207458024352,0.566369305644774,0.415524580629581,0.516704616943624,0.46233607659969,0.0720375427969061,0.593840456527689,0.70612288133557,0.201307788654674,0.661880129937551
3,5.83208838576122,0.475145781704824,0.599443780764219,0.531317831796143,0.684166973456067,0.823804904399502,0.626743346441983,0.358963212310479,0.0105114009538021,0.602746471693649
3,10.6051833564074,0.437956239385267,0.973555768575807,0.356899566036189,0.634646807474066,0.742428269979149,0.459389897140669,0.466055536385329,0.747758948457889,0.53746717362591
3,7.32117307236189,0.543961007382875,0.515563605058888,0.593041247549843,0.587505084894105,0.491295505633948,0.784681415719313,0.49651880348396,0.773406078069858,0.39433081146574
3,4.05666986055033,0.510465208164902,0.824142386624203,0.616464733295695,0.406315206399774,0.722292471039286,0.557590468470429,0.61254979346285,0.966459961800267,0.672667840716236
1,17.0371423215313,0.448625564779452,0.0951481921697053,0.565614693308221,0.426114618260612,0.209861797796559,0.339287590941939,0.61796728879193,0.607507169581887,0.277728880889418
2,16.0658199827406,0.486656671234186,0.795430171683233,0.618217123691668,0.901952565237901,0.759685959571197,0.445315753363624,0.519027826540154,0.0402115189760902,0.627419085834292
3,4.61767735309403,0.478818286679374,0.566059306296839,0.723162356818194,0.73183406634598,0.495041966547242,0.602060380580697,0.47339676358166,0.894665232183623,0.768993457072207
3,6.2857921908859,0.440773805567992,0.522978125882709,0.33324879744435,0.311304842245658,0.496401120604629,0.262076748865753,0.583461954951937,0.358964648765864,0.437682673516172
3,14.7244639187357,0.46852921665477,0.722309537115561,0.82638556076064,0.365208409090618,0.499625668755159,0.303534601723385,0.500035075713385,0.97607144409722,0.452282678553109
3,5.8926128879561,0.548150165137591,0.176445288674076,0.55198913175524,0.610245686341237,0.818411852638445,0.627974605556977,0.688016472275198,0.597774904268813,0.330444863210932
2,8.41209996379898,0.433318765045043,0.0775957386758865,0.781876104491529,0.27726663841153,0.873739746590648,0.705181461787743,0.579660711683672,0.925954100477121,0.612917234227346
3,7.28167725454237,0.567306298956421,0.00702827394377169,0.617089409319131,0.76502047853521,0.412406282016862,0.5657077198433,0.466369967102696,0.115730269716494,0.567866211042465
2,6.83311794065529,0.525441469189993,0.281527007588037,0.6046063278385,0.379017666249322,0.793890133051902,0.656557646533527,0.382284399360037,0.00969146792506225,0.786898494632765
3,7.25604358360199,0.605564535532587,0.276662036367287,0.493882841385242,0.485051929584187,0.129425134401931,0.445592813538067,0.455868671133033,0.153032496673932,0.560176344919829
3,7.2876164274567,0.555448885130543,0.717993168092315,0.594608499052835,0.344187349060828,0.331529931916597,0.420314482462733,0.489378536063749,0.733049084648774,0.665703771903105
2,5.41116915352258,0.371846424578536,0.557504344044265,0.625842552638298,0.898859476776708,0.146666563892951,0.658873477365975,0.510574905729985,0.343983505506142,0.429969154513937
2,6.07225641234511,0.508795277487607,0.387498157905154,0.604914829793803,0.704674188798957,0.825937003899435,0.514414005718195,0.519940287658257,0.804406595231314,0.402598880039526
3,4.64259245371588,0.487512127840465,0.352482809457651,0.699706734743823,0.526631139561708,0.910974088525454,0.447671304188998,0.702939728547814,0.510846593003693,0.64759465376665
